p_z,p_n,p_symbol,p_energy,d_z,d_n,d_symbol,bin_en,dn_de,unc_dn_de,dn_de_nu,unc_dn_de_nu,extraction_date
9,9,F,0,8,10,O,548,0.000301923,0.00000309621,0.00197597,0.00000415923,2026-07-09
9,9,F,0,8,10,O,550,0.000289256,0.00000306387,0.00195137,0.00000436302,2026-07-09
9,9,F,0,8,10,O,552,0.000276799,0.00000302988,0.00192616,0.00000457225,2026-07-09
9,9,F,0,8,10,O,554,0.000264557,0.00000299423,0.00190031,0.00000478719,2026-07-09
9,9,F,0,8,10,O,556,0.000252533,0.00000295689,0.00187383,0.00000500813,2026-07-09
9,9,F,0,8,10,O,558,0.000240731,0.00000291785,0.00184669,0.00000523535,2026-07-09
9,9,F,0,8,10,O,560,0.000229157,0.00000287709,0.00181888,0.0000054692,2026-07-09
9,9,F,0,8,10,O,562,0.000217814,0.00000283459,0.00179038,0.00000571004,2026-07-09
9,9,F,0,8,10,O,564,0.000206706,0.00000279034,0.00176117,0.00000595833,2026-07-09
9,9,F,0,8,10,O,566,0.000195837,0.00000274431,0.00173123,0.00000621873,2026-07-09
9,9,F,0,8,10,O,568,0.000185213,0.00000269648,0.00170054,0.0000064876,2026-07-09
9,9,F,0,8,10,O,570,0.000174836,0.00000264685,0.00166908,0.00000676548,2026-07-09
9,9,F,0,8,10,O,572,0.000164711,0.00000259538,0.00163683,0.00000705294,2026-07-09
9,9,F,0,8,10,O,574,0.000154843,0.00000254207,0.00160374,0.00000735064,2026-07-09
9,9,F,0,8,10,O,576,0.000145236,0.00000248689,0.00156981,0.00000765927,2026-07-09
9,9,F,0,8,10,O,578,0.000135894,0.00000242982,0.001535,0.00000797963,2026-07-09
9,9,F,0,8,10,O,580,0.000126822,0.00000237085,0.00149927,0.00000831258,2026-07-09
9,9,F,0,8,10,O,582,0.000118023,0.00000230995,0.00146259,0.00000865911,2026-07-09
9,9,F,0,8,10,O,584,0.000109503,0.00000224711,0.00142492,0.0000090203,2026-07-09
9,9,F,0,8,10,O,586,0.000101265,0.00000218231,0.00138622,0.00000939738,2026-07-09
9,9,F,0,8,10,O,588,0.0000933138,0.00000211553,0.00134645,0.00000979174,2026-07-09
9,9,F,0,8,10,O,590,0.0000856544,0.00000204674,0.00130554,0.0000102049,2026-07-09
9,9,F,0,8,10,O,592,0.0000782907,0.00000197594,0.00126345,0.0000106387,2026-07-09
9,9,F,0,8,10,O,594,0.0000712273,0.0000019031,0.00122011,0.0000110952,2026-07-09
9,9,F,0,8,10,O,596,0.0000644687,0.00000182821,0.00117546,0.0000115766,2026-07-09
9,9,F,0,8,10,O,598,0.0000580193,0.00000175123,0.00112942,0.0000120857,2026-07-09
9,9,F,0,8,10,O,600,0.0000518837,0.00000167216,0.00108191,0.0000126255,2026-07-09
9,9,F,0,8,10,O,602,0.0000460662,0.00000159097,0.00103282,0.0000131997,2026-07-09
9,9,F,0,8,10,O,604,0.0000405716,0.00000150765,0.000982058,0.0000138125,2026-07-09
9,9,F,0,8,10,O,606,0.0000354042,0.00000142217,0.000929497,0.0000144689,2026-07-09
9,9,F,0,8,10,O,608,0.0000305687,0.00000133452,0.000875,0.0000151746,2026-07-09
9,9,F,0,8,10,O,610,0.0000260697,0.00000124468,0.000818409,0.0000159366,2026-07-09
9,9,F,0,8,10,O,612,0.0000219117,0.00000115262,0.000759544,0.0000167629,2026-07-09
9,9,F,0,8,10,O,614,0.0000180993,0.00000105832,0.000698198,0.0000176629,2026-07-09
9,9,F,0,8,10,O,616,0.0000146372,0.000000961774,0.000634131,0.0000186473,2026-07-09
9,9,F,0,8,10,O,618,0.0000115301,0.000000862952,0.00056707,0.0000197275,2026-07-09
9,9,F,0,8,10,O,620,0.00000878248,0.000000761836,0.000496706,0.0000209131,2026-07-09
9,9,F,0,8,10,O,622,0.00000639916,0.000000658406,0.000422707,0.0000222063,2026-07-09
9,9,F,0,8,10,O,624,0.00000438478,0.000000552642,0.000344758,0.0000235828,2026-07-09
9,9,F,0,8,10,O,626,0.00000274405,0.000000444523,0.000262703,0.0000249325,2026-07-09
9,9,F,0,8,10,O,628,0.0000014817,0.00000033403,0.000177005,0.0000258441,2026-07-09
9,9,F,0,8,10,O,630,0.000000602463,0.000000221142,0.0000904982,0.0000254163,2026-07-09
9,9,F,0,8,10,O,632,0.000000111105,0.000000105838,0.000016799,0.0000186531,2026-07-09
9,9,F,0,8,10,O,633.5,0,0,0,0.0000000000178204,2026-07-09

